Trend,Chi square val,dfThreshold,Parameter,Expected count yes,Actual count yes,Expected count no,Actual count no,Significance value yes,Significance value no
International,27.92731613937399,7.815,"(3, 4, 5)",847.4032403240324,907,965.5967596759675,906,4.191362027972544,3.6783198869338825
International,27.92731613937399,7.815,"(6, 7, 8)",822.6308345120226,874,937.3691654879773,886,3.207746479010255,2.815103440657225
International,27.92731613937399,7.815,"(9, 10, 11)",1001.1791179117912,969,1140.8208820882087,1173,1.0342760961102997,0.9076759076197408
Sci-Fi & Fantasy,5.288543106594462,7.815,"(12, 1, 2)",77.6862543397197,88,1984.3137456602803,1974,1.3692686106319825,0.053607122249488805
Sci-Fi & Fantasy,5.288543106594462,7.815,"(3, 4, 5)",68.30513051305131,62,1744.6948694869488,1751,0.5820158820868456,0.022786030658930697
Sci-Fi & Fantasy,5.288543106594462,7.815,"(6, 7, 8)",66.30834512022632,75,1693.6916548797738,1685,1.1392964854140184,0.04460367052729996
Sci-Fi & Fantasy,5.288543106594462,7.815,"(9, 10, 11)",80.7002700270027,68,2061.2997299729973,2074,1.9987152298847637,0.07825007514113269
Horror,2.1439218828856124,7.815,"(12, 1, 2)",101.01864472161502,108,1960.9813552783849,1954,0.48247847372481195,0.02485455631275644
Horror,2.1439218828856124,7.815,"(3, 4, 5)",88.81998199819982,79,1724.1800180018001,1734,1.0857021615577789,0.055929221681113764
Horror,2.1439218828856124,7.815,"(6, 7, 8)",86.22347949080623,83,1673.7765205091937,1677,0.12051033070123686,0.006208009193776863
Horror,2.1439218828856124,7.815,"(9, 10, 11)",104.93789378937893,111,2037.062106210621,2031,0.3501988688910583,0.018040260823079295
Thriller,3.286753533069166,7.815,"(12, 1, 2)",143.44117268869743,151,1918.5588273113026,1911,0.3983226660178834,0.029780619446610906
Thriller,3.286753533069166,7.815,"(3, 4, 5)",126.11971197119712,110,1686.8802880288029,1703,2.060305323990103,0.15403885852385982
Thriller,3.286753533069166,7.815,"(6, 7, 8)",122.43281471004244,131,1637.5671852899577,1629,0.5994852276025063,0.044820551151598484
Thriller,3.286753533069166,7.815,"(9, 10, 11)",149.006300630063,149,1992.993699369937,1993,2.6641785631236037e-07,1.9918747963113036e-08
Crime,1.570135817615887,7.815,"(12, 1, 2)",112.94998071235695,106,1949.050019287643,1956,0.4276426750805918,0.02478244858989761
Crime,1.570135817615887,7.815,"(3, 4, 5)",99.31053105310531,107,1713.6894689468947,1706,0.5953843168318141,0.03450329464975603
Crime,1.570135817615887,7.815,"(6, 7, 8)",96.4073550212164,101,1663.5926449787835,1659,0.21878401182673635,0.012678817717070478
Crime,1.570135817615887,7.815,"(9, 10, 11)",117.33213321332133,112,2024.6678667866786,2030,0.24231763137650372,0.014042621543517056
Sports,7.038954844892758,7.815,"(12, 1, 2)",51.96759675967596,42,2010.0324032403241,2020,1.9118256636526878,0.04942854901410365
Sports,7.038954844892758,7.815,"(3, 4, 5)",45.69216921692169,60,1767.3078307830783,1753,4.48028678054946,0.1158338225811496
Sports,7.038954844892758,7.815,"(6, 7, 8)",44.35643564356435,45,1715.6435643564357,1715,0.009337429278642244,0.00024141091394463577
Sports,7.038954844892758,7.815,"(9, 10, 11)",53.983798379837985,49,2088.016201620162,2093,0.4601055693804677,0.01189561952230179
"('Documentaries', 'Docuseries')",0.348723981797584,7.815,"(12, 1, 2)",301.7302301658737,297,1760.2697698341265,1765,0.07415590214424679,0.012711163825899496
"('Documentaries', 'Docuseries')",0.348723981797584,7.815,"(3, 4, 5)",265.2943294329433,270,1547.7056705670568,1543,0.08346705160639609,0.014307200591667922
"('Documentaries', 'Docuseries')",0.348723981797584,7.815,"(6, 7, 8)",257.53889674681756,262,1502.4611032531825,1498,0.0772754814396824,0.013245895146612565
"('Documentaries', 'Docuseries')",0.348723981797584,7.815,"(9, 10, 11)",313.43654365436544,309,1828.5634563456347,1833,0.06279714345878919,0.010764143584289567
Independent,12.860980698220104,7.815,"(12, 1, 2)",178.43975826154045,192,1883.5602417384596,1870,1.0304887083289256,0.09762371913082346
Independent,12.860980698220104,7.815,"(3, 4, 5)",156.8919891989199,166,1656.1080108010801,1647,0.5287450377559674,0.050090851690564236
Independent,12.860980698220104,7.815,"(6, 7, 8)",152.3055162659123,169,1607.6944837340877,1591,1.8299126254962585,0.1733574320043618
Independent,12.860980698220104,7.815,"(9, 10, 11)",185.36273627362738,146,1956.6372637263726,1996,8.358880744293296,0.7918815795199051
Comedies,10.531710478104321,7.815,"(12, 1, 2)",527.3650507907934,536,1534.6349492092065,1526,0.14138659308911497,0.04858637416279238
Comedies,10.531710478104321,7.815,"(3, 4, 5)",463.6822682268227,502,1349.3177317731772,1311,3.166497122816279,1.0881414611751141
Comedies,10.531710478104321,7.815,"(6, 7, 8)",450.12729844413013,405,1309.8727015558698,1355,4.524215864944608,1.5547106695533641
Comedies,10.531710478104321,7.815,"(9, 10, 11)",547.8253825382538,546,1594.174617461746,1596,0.006082269126566787,0.0020901232364794135
Anime,1.8113690617188565,7.815,"(12, 1, 2)",54.08872315803009,57,2007.9112768419698,2005,0.15669685575360065,0.0042210694009945085
Anime,1.8113690617188565,7.815,"(3, 4, 5)",47.55715571557156,41,1765.4428442844285,1772,0.9040971948659786,0.024354394262862494
Anime,1.8113690617188565,7.815,"(6, 7, 8)",46.16690240452617,44,1713.8330975954739,1716,0.10170632609479457,0.002739745216339268
Anime,1.8113690617188565,7.815,"(9, 10, 11)",56.187218721872185,62,2085.8127812781277,2080,0.6013543107482611,0.016199165376025178
Reality TV,16.764353669158464,7.815,"(12, 1, 2)",58.86125755432686,57,2003.1387424456732,2005,0.05885500628900773,0.0017294257307953697
Reality TV,16.764353669158464,7.815,"(3, 4, 5)",51.753375337533754,31,1761.2466246624663,1782,8.32221251447904,0.24454416654061437
Reality TV,16.764353669158464,7.815,"(6, 7, 8)",50.24045261669024,70,1709.7595473833098,1690,7.771421085158709,0.22835942831307038
Reality TV,16.764353669158464,7.815,"(9, 10, 11)",61.14491449144914,64,2080.855085508551,2078,0.13331465631989825,0.003917386327335391
Romantic,1.701907450717092,7.815,"(12, 1, 2)",229.0816510222451,222,1832.9183489777547,1840,0.21891662198643402,0.027360619325370993
Romantic,1.701907450717092,7.815,"(3, 4, 5)",201.41854185418543,211,1611.5814581458144,1602,0.4557889226824855,0.05696537381710596
