Trend,Chi square val,dfThreshold,Parameter,Expected count yes,Actual count yes,Expected count no,Actual count no,Significance value yes,Significance value no
Reality TV,25.080243095940634,19.675,3,19.097081136685098,11,649.9029188633149,658,3.4331279458260773,0.1008807947019713
Reality TV,25.080243095940634,19.675,4,17.155972740131155,12,583.8440272598689,589,1.549551010581306,0.04553280269345403
Reality TV,25.080243095940634,19.675,5,15.500321460717501,8,527.4996785392825,535,3.629268086901696,0.10664427733847433
Reality TV,25.080243095940634,19.675,6,15.471775749003472,18,526.5282242509966,524,0.41313408150571573,0.012139744023067122
Reality TV,25.080243095940634,19.675,7,17.127427028417127,27,582.8725729715828,573,5.690737839227938,0.16721956324402257
Reality TV,25.080243095940634,19.675,8,17.64124983926964,25,600.3587501607303,593,3.0695786535207863,0.09019807558988854
Reality TV,25.080243095940634,19.675,9,17.66979555098367,16,601.3302044490164,603,0.15779566741674297,0.004636748930048292
Reality TV,25.080243095940634,19.675,10,22.40838369551241,21,762.5916163044876,764,0.0885179699141988,0.0026010574878823876
Reality TV,25.080243095940634,19.675,11,21.066735244953065,27,716.9332647550469,711,1.6710529773195804,0.049103078883513805
Reality TV,25.080243095940634,19.675,12,23.77857785778578,31,809.2214221422142,802,2.19310583113728,0.06444334804930225
Romantic,16.93037019987998,19.675,1,84.1002957438601,63,672.8997042561399,694,5.293946668562874,0.6616476090898776
Romantic,16.93037019987998,19.675,2,52.43770091294844,49,419.56229908705154,423,0.22536814851027145,0.02816694348515495
Romantic,16.93037019987998,19.675,3,74.32377523466633,76,594.6762247653336,593,0.03780391207317735,0.004724805443544324
Romantic,16.93037019987998,19.675,4,66.76919120483477,73,534.2308087951652,528,0.5814504795004499,0.0726707962228246
Romantic,16.93037019987998,19.675,5,60.32557541468433,62,482.67442458531565,481,0.04647610358685584,0.005808672573273894
Romantic,16.93037019987998,19.675,6,60.21447859071622,62,481.7855214092838,480,0.052945517052144245,0.006617232277311192
Romantic,16.93037019987998,19.675,7,66.65809438086666,62,533.3419056191333,538,0.3255095043234481,0.04068280221835181
Romantic,16.93037019987998,19.675,8,68.65783721229266,61,549.3421627877073,557,0.8541263918443788,0.10675035477412988
Romantic,16.93037019987998,19.675,9,68.76893403626077,57,550.2310659637392,562,2.014104337822429,0.25172662344547836
Romantic,16.93037019987998,19.675,10,87.21100681496722,98,697.7889931850327,687,1.334721134382165,0.16681600753741915
