Trend,Chi square val,dfThreshold,Parameter,Expected count yes,Actual count yes,Expected count no,Actual count no,Significance value yes,Significance value no
United States,44.38944810579718,19.675,1,248.11534010543912,306,508.8846598945609,451,13.504339754587924,6.584269708195228
United States,44.38944810579718,19.675,2,154.7033560498907,163,317.2966439501093,309,0.4449438111264174,0.2169398956697074
United States,44.38944810579718,19.675,3,219.27234151986627,205,449.72765848013375,464,0.9289805136743311,0.45294019306730304
United States,44.38944810579718,19.675,4,196.98456988555998,186,404.01543011444,415,0.6125392239648524,0.29865387947330085
United States,44.38944810579718,19.675,5,177.97441172688698,155,365.02558827311304,388,2.965727427190494,1.445990667924359
United States,44.38944810579718,19.675,6,177.64665037932363,155,364.35334962067634,387,2.8870275477089007,1.4076192079399399
United States,44.38944810579718,19.675,7,196.65680853799665,199,403.34319146200335,401,0.027919431157373515,0.013612591817166238
United States,44.38944810579718,19.675,8,202.55651279413655,198,415.44348720586345,420,0.10249884615771823,0.04997504951339399
United States,44.38944810579718,19.675,9,202.88427414169988,209,416.1157258583001,410,0.18435190668231952,0.08988389635295105
United States,44.38944810579718,19.675,10,257.2926578372123,240,527.7073421627878,545,1.1622407634503822,0.5666701809554332
United States,44.38944810579718,19.675,11,241.8878745017359,279,496.1121254982641,459,5.694001246800904,2.7762068052975337
United States,44.38944810579718,19.675,12,273.02520252025204,254,559.974797479748,579,1.3257323045470708,0.6463832525421737
India,29.266126337789363,19.675,1,89.84325575414685,67,667.1567442458531,690,5.80805235817913,0.7821465314559884
India,29.266126337789363,19.675,2,56.01851613732802,47,415.981483862672,425,1.4519062432831766,0.19552224431724005
India,29.266126337789363,19.675,3,79.3991256268484,95,589.6008743731516,574,3.065364754149863,0.41280006829301263
India,29.266126337789363,19.675,4,71.32866143757234,86,529.6713385624276,515,3.0176954239042426,0.4063806355797506
India,29.266126337789363,19.675,5,64.44503021730745,70,478.5549697826926,473,0.4788218607792685,0.06448097133050326
India,29.266126337789363,19.675,6,64.32634692040632,47,477.6736530795937,495,4.666863765444764,0.6284673556325518
India,29.266126337789363,19.675,7,71.20997814067121,76,528.7900218593288,524,0.32220638191353557,0.043390208711146315
India,29.266126337789363,19.675,8,73.34627748489135,74,544.6537225151087,544,0.005826514192871149,0.0007846327108288599
India,29.266126337789363,19.675,9,73.46496078179247,56,545.5350392182075,563,4.151977376201721,0.5591297225319789
India,29.266126337789363,19.675,10,93.16638806737816,105,691.8336119326218,680,1.5030567812784228,0.2024104769652725
India,29.266126337789363,19.675,11,87.5882731130256,90,650.4117268869744,648,0.066406453405579,0.008942684052137355
India,29.266126337789363,19.675,12,98.86318631863186,110,734.1368136813682,723,1.2545480637632858,0.16894482971308952
United Kingdom,37.485129949176724,19.675,1,38.54596888260255,30,718.4540311173974,727,1.8947139288376869,0.10165380244136622
United Kingdom,37.485129949176724,19.675,2,24.033946251768036,33,447.96605374823196,439,3.3448572687171847,0.17945582961820936
United Kingdom,37.485129949176724,19.675,3,34.06506364922207,54,634.934936350778,615,11.665960510208608,0.6258935594150713
United Kingdom,37.485129949176724,19.675,4,30.602545968882605,26,570.3974540311174,575,0.6922113414098727,0.03713801533644652
United Kingdom,37.485129949176724,19.675,5,27.64922206506365,28,515.3507779349363,515,0.0044502213967779,0.00023876001532636092
United Kingdom,37.485129949176724,19.675,6,27.5983026874116,21,514.4016973125885,521,1.5775462298470233,0.08463735361325174
United Kingdom,37.485129949176724,19.675,7,30.551626591230555,23,569.4483734087695,577,1.8665802949342567,0.1001443973437143
United Kingdom,37.485129949176724,19.675,8,31.46817538896747,40,586.5318246110326,578,2.3131951660260786,0.12410585093433602
United Kingdom,37.485129949176724,19.675,9,31.51909476661952,35,587.4809052333804,584,0.3844241509311324,0.020624842672906794
United Kingdom,37.485129949176724,19.675,10,39.97171145685997,44,745.0282885431401,741,0.40596481850186844,0.021780526775063678
United Kingdom,37.485129949176724,19.675,11,37.57850070721358,17,700.4214992927864,721,11.269068307334024,0.6045997899612906
United Kingdom,37.485129949176724,19.675,12,42.41584158415842,45,790.5841584158416,788,0.15743822281387732,0.008446760091355426
Japan,23.827983350303672,19.675,1,21.9011186832969,18,735.0988813167031,739,0.6948835445914847,0.02070296577503746
Japan,23.827983350303672,19.675,2,13.655651279413656,19,458.34434872058637,453,2.091592898999343,0.06231573123342906
Japan,23.827983350303672,19.675,3,19.355149800694356,16,649.6448501993057,653,0.5816038780901369,0.017327975711106877
Japan,23.827983350303672,19.675,4,17.387810209592388,13,583.6121897904076,588,1.1072629735043862,0.03298916433242741
Japan,23.827983350303672,19.675,5,15.70978526424071,11,527.2902147357593,532,1.4119911165018106,0.04206806160128588
Japan,23.827983350303672,19.675,6,15.68085379966568,24,526.3191462003343,518,4.413547526602951,0.13149472901028422
Japan,23.827983350303672,19.675,7,17.358878745017357,16,582.6411212549826,584,0.10637504131365488,0.003169277581511202
Japan,23.827983350303672,19.675,8,17.879645107367878,12,600.1203548926321,606,1.933496240053963,0.05760548914355689
Japan,23.827983350303672,19.675,9,17.90857657194291,30,601.091423428057,589,8.163826975820129,0.24322842552430063
Japan,23.827983350303672,19.675,10,22.71119969139771,16,762.2888003086023,769,1.9831713828343698,0.0590854821421789
Japan,23.827983350303672,19.675,11,21.35142085637135,22,716.6485791436287,716,0.01970149473329058,0.0005869751476418183
Japan,23.827983350303672,19.675,12,24.099909990999098,28,808.9000900090009,805,0.63115182106446,0.01880417899093005
South Korea,12.866462446375037,19.675,1,17.812909862414813,13,739.1870901375852,744,1.3004108549724354,0.03133726447984668
South Korea,12.866462446375037,19.675,2,11.106596373923107,18,460.89340362607686,454,4.278449666504378,0.10310196062289886
South Korea,12.866462446375037,19.675,3,15.742188504564743,12,653.2578114954352,657,0.8895824617800625,0.02143713332970137
South Korea,12.866462446375037,19.675,4,14.142085637135143,16,586.8579143628648,585,0.24408321857954698,0.0058819105873128595
South Korea,12.866462446375037,19.675,5,12.777292014915778,17,530.2227079850842,526,1.3955431797659814,0.03362976058693312
South Korea,12.866462446375037,19.675,6,12.753761090394754,15,529.2462389096053,527,0.3956157876302507,0.009533538205996476
South Korea,12.866462446375037,19.675,7,14.118554712614118,12,585.8814452873859,588,0.3178989749092005,0.007660720622647377
South Korea,12.866462446375037,19.675,8,14.542111353992542,15,603.4578886460074,603,0.014417577134353344,0.00034743437129128893
South Korea,12.866462446375037,19.675,9,14.565642278513566,8,604.4343577214864,611,2.959543953169498,0.07131900756255175
South Korea,12.866462446375037,19.675,10,18.471775749003474,21,766.5282242509965,764,0.34603699991711856,0.008338789963764725
South Korea,12.866462446375037,19.675,11,17.365822296515365,15,720.6341777034846,723,0.3223063695528173,0.007766929895729008
South Korea,12.866462446375037,19.675,12,19.6012601260126,21,813.3987398739873,812,0.09981364578116445,0.002405306449559013
Canada,22.252198048525546,19.675,1,17.22888003086023,7,739.7711199691398,750,6.072941856831017,0.1414356195604053
Canada,22.252198048525546,19.675,2,10.742445673138741,9,461.2575543268613,463,0.2826280919839015,0.006582259510677531
Canada,22.252198048525546,19.675,3,15.226051176546225,23,653.7739488234538,646,3.9691368174809223,0.09243910745975348
Canada,22.252198048525546,19.675,4,13.678410698212677,11,587.3215893017873,590,0.5244676466131778,0.012214575454017657
Canada,22.252198048525546,19.675,5,12.358364407869358,19,530.6416355921307,524,3.5693496228811683,0.08312827411183875
Canada,22.252198048525546,19.675,6,12.335604989070335,10,529.6643950109296,532,0.4422199535250647,0.01029906997025503
Canada,22.252198048525546,19.675,7,13.655651279413654,16,586.3443487205864,584,0.402468605214033,0.009373281989853306
Canada,22.252198048525546,19.675,8,14.065320817796064,19,603.9346791822039,599,1.7312835552578991,0.04032068280008505
Canada,22.252198048525546,19.675,9,14.088080236595086,8,604.9119197634049,611,2.630927730730881,0.06127292214991778
Canada,22.252198048525546,19.675,10,17.866143757232866,15,767.1338562427671,770,0.4597959217583977,0.0107084050198995
Canada,22.252198048525546,19.675,11,16.796451073678796,22,721.2035489263212,716,1.6120620546473636,0.03754407679902433
Canada,22.252198048525546,19.675,12,18.95859585958596,18,814.041404140414,815,0.048469097016524056,0.0011288197594639094
Spain,21.52206168672855,19.675,1,13.043332904719044,10,743.956667095281,747,0.7100850094529697,0.012449482044576294
Spain,21.52206168672855,19.675,2,8.132698984184133,13,463.8673010158158,459,2.9130082429749242,0.05107197495206507
Spain,21.52206168672855,19.675,3,11.527066992413529,10,657.4729330075864,659,0.20230068939944987,0.003546813081188945
Spain,21.52206168672855,19.675,4,10.355406969268357,11,590.6445930307316,590,0.040123983200359134,0.0007034690237926399
Spain,21.52206168672855,19.675,5,9.356049890703357,11,533.6439501092966,532,0.2888582247238609,0.0050643729050105805
Spain,21.52206168672855,19.675,6,9.33881959624534,12,532.6611804037547,530,0.7583272241574379,0.013295283008909645
Spain,21.52206168672855,19.675,7,10.33817667481034,20,589.6618233251896,580,9.029718963367548,0.15831248738600603
Spain,21.52206168672855,19.675,8,10.64832197505465,10,607.3516780249453,608,0.039473015966593604,0.0006920560172085332
Spain,21.52206168672855,19.675,9,10.665552269512666,11,608.3344477304873,608,0.010487528596888973,0.00018387136359847994
Spain,21.52206168672855,19.675,10,13.525781149543526,8,771.4742188504564,777,2.257485684195109,0.03957910266677393
Spain,21.52206168672855,19.675,11,12.715957310016718,12,725.2840426899833,726,0.04031115057004704,0.0007067505137232168
Spain,21.52206168672855,19.675,12,14.352835283528353,6,818.6471647164716,827,4.861050509917416,0.0852257972430907
France,10.486029152973064,19.675,1,11.193905104796194,14,745.8060948952038,743,0.7034335638163535,0.010557930023346738
France,10.486029152973064,19.675,2,6.97955509836698,3,465.020444901633,469,2.269035569995572,0.03405626344942442
France,10.486029152973064,19.675,3,9.892632120354893,11,659.1073678796452,658,0.12395726495747915,0.0018604914474172917
France,10.486029152973064,19.675,4,8.887102996013887,8,592.1128970039862,593,0.08854985993633517,0.0013290568901953895
France,10.486029152973064,19.675,5,8.02944580172303,9,534.970554198277,534,0.11731512672903456,0.001760798691443463
France,10.486029152973064,19.675,6,8.014658608718015,12,533.985341391282,530,1.9817370621112433,0.02974416107319115
France,10.486029152973064,19.675,7,8.872315803008872,7,591.1276841969911,593,0.3951129044581477,0.005930303316717094
France,10.486029152973064,19.675,8,9.13848527709914,3,608.8615147229009,615,4.123331203650427,0.0618876387914114
France,10.486029152973064,19.675,9,9.153272470104154,10,609.8467275298959,609,0.07832690572963599,0.001175619180228389
France,10.486029152973064,19.675,10,11.607946508936609,12,773.3920534910634,773,0.013241441088366423,0.00019874259007597917
France,10.486029152973064,19.675,11,10.912948437700914,13,727.0870515622992,725,0.3991390822160534,0.005990732766229399
France,10.486029152973064,19.675,12,12.317731773177318,13,820.6822682268228,820,0.03779023134319275,0.0005671987215437611
Egypt,221.25970066878938,19.675,1,9.831168831168831,0,747.1688311688312,757,9.831168831168831,0.1293574846206427
Egypt,221.25970066878938,19.675,2,6.12987012987013,3,465.87012987012986,469,1.5980904688531807,0.021027506169120958
Egypt,221.25970066878938,19.675,3,8.688311688311689,6,660.3116883116883,663,0.8318094461592224,0.0109448611336743
Egypt,221.25970066878938,19.675,4,7.805194805194806,19,593.1948051948052,582,16.056442725327916,0.21126898322799956
Egypt,221.25970066878938,19.675,5,7.051948051948052,18,535.9480519480519,525,16.99669943316352,0.22364078201530746
Egypt,221.25970066878938,19.675,6,7.038961038961039,39,534.961038961039,503,145.1219868692193,1.9094998272265726
Egypt,221.25970066878938,19.675,7,7.792207792207793,2,592.2077922077922,598,4.305541125541127,0.056651856915015335
Egypt,221.25970066878938,19.675,8,8.025974025974026,4,609.974025974026,614,2.019501534064641,0.026572388606114026
Egypt,221.25970066878938,19.675,9,8.03896103896104,3,610.961038961039,616,3.158508696473156,0.04155932495359383
Egypt,221.25970066878938,19.675,10,10.194805194805195,1,774.8051948051948,784,8.292894366779716,0.10911703114183881
Egypt,221.25970066878938,19.675,11,9.584415584415584,3,728.4155844155844,735,4.523439974659486,0.05951894703499421
Egypt,221.25970066878938,19.675,12,10.818181818181818,3,822.1818181818181,830,5.650114591291062,0.07434361304330443
Mexico,9.785820630153637,19.675,1,9.733830525909735,14,747.2661694740902,743,1.8697882537829165,0.024355715172370736
Mexico,9.785820630153637,19.675,2,6.069178346406069,6,465.9308216535939,466,0.0007885158975946009,1.0271146249773177e-05
Mexico,9.785820630153637,19.675,3,8.602288800308603,5,660.3977111996913,664,1.5084920887988869,0.01964949965870694
Mexico,9.785820630153637,19.675,4,7.727915648707728,6,593.2720843512923,595,0.38635158880756154,0.005032585499642552
Mexico,9.785820630153637,19.675,5,6.982126784106982,10,536.017873215893,533,1.3044103936834095,0.016991147501412143
Mexico,9.785820630153637,19.675,6,6.969268355406969,10,535.0307316445931,532,1.31797684249184,0.01716786299976379
Mexico,9.785820630153637,19.675,7,7.715057220007715,6,592.2849427799923,594,0.381257220007715,0.00496622665113585
Mexico,9.785820630153637,19.675,8,7.946508936607946,7,610.053491063392,611,0.11273871007072966,0.0014685255968573474
Mexico,9.785820630153637,19.675,9,7.959367365307959,5,611.0406326346921,614,1.1003205155502855,0.014332688752771274
Mexico,9.785820630153637,19.675,10,10.093866529510095,7,774.9061334704899,778,0.9482996505292025,0.012352476885882882
Mexico,9.785820630153637,19.675,11,9.48952038060949,11,728.5104796193905,727,0.24042823968808036,0.003131799396744441
